(760,458), (203,346), (137,184), (417,141), (600,568), (811,271), (211,530), (158,579), (858,206), (606,227)
(208,460), (576,267), (195,274), (301,546), (410,146), (175,216), (557,99), (415,116), (60,251), (186,194)
(837,125), (461,235), (551,402), (476,551), (424,542), (476,402), (440,531), (365,101), (112,159), (364,159)
(450,188), (520,329), (234,296), (762,68), (838,221), (482,537), (918,386), (166,279), (184,258), (414,138)
(380,300), (419,318), (576,73), (575,178), (690,522), (331,88), (657,314), (461,297), (733,576), (381,583)
(329,516), (714,495), (219,298), (950,333), (823,364), (765,146), (662,584), (421,43), (849,477), (380,417)
(245,170), (304,128), (439,348), (513,352), (748,69), (336,252), (279,547), (621,294), (844,505), (238,550)
(314,144), (173,344), (638,554), (514,200), (699,204), (257,427), (472,417), (337,393), (746,99), (95,376)
(647,287), (957,263), (346,561), (188,516), (643,178), (597,400), (216,403), (339,195), (989,379), (240,557)
(801,154), (978,237), (152,267), (252,520), (720,474), (748,583), (693,554), (135,541), (798,272), (34,198)
(426,85), (389,331), (884,555), (417,182), (560,187), (262,147), (317,452), (623,82), (259,385), (591,245)
(465,295), (799,273), (375,145), (711,428), (693,306), (514,390), (361,170), (878,513), (779,301), (201,251)
(682,326), (190,340), (376,341), (448,25), (348,164), (897,422), (713,326), (847,226), (754,561), (306,94)
(310,595), (477,552), (699,300), (248,302), (706,502), (890,271), (518,458), (343,69), (627,501), (252,449)
(148,172), (272,220), (977,450), (694,250), (832,577), (791,408), (679,444), (65,261), (779,298), (818,106)
(258,158), (679,346), (736,581), (518,120), (117,329), (725,58), (440,273), (264,176), (695,162), (830,351)
(760,381), (317,424), (538,270), (950,384), (286,196), (142,449), (95,225), (352,106), (468,371), (737,303)
(825,409), (393,132), (898,449), (420,210), (330,294), (483,187), (894,336), (358,467), (591,586), (494,406)
(722,525), (481,499), (749,226), (324,300), (629,103), (298,544), (969,191), (78,201), (679,426), (399,202)
(171,223), (652,512), (214,547), (339,477), (470,348), (156,331), (747,96), (277,339), (887,250), (320,393)
(935,553), (120,225), (453,480), (948,574), (379,411), (212,406), (426,369), (389,73), (154,344), (477,208)
(479,75), (654,191), (857,189), (472,197), (75,188), (584,169), (876,287), (718,549), (461,222), (569,179)
(645,184), (595,463), (382,221), (727,160), (86,423), (680,113), (161,469), (744,565), (805,397), (810,120)
(736,298), (192,203), (956,254), (171,176), (199,455), (588,128), (209,523), (194,495), (980,303), (402,397)
(446,250), (735,104), (922,241), (708,120), (57,341), (510,339), (943,525), (410,403), (823,452), (680,224)
(463,501), (833,503), (333,109), (493,407), (769,591), (952,530), (118,302), (672,424), (53,264), (318,162)
(277,581), (637,194), (686,546), (408,146), (957,211), (315,467), (383,288), (181,345), (821,270), (296,324)
(713,153), (98,188), (697,92), (352,175), (257,385), (772,123), (316,154), (435,214), (583,409), (451,132)
(195,160), (675,145), (130,242), (671,357), (817,221), (138,323), (449,139), (358,154), (200,354), (219,329)
(348,589), (351,465), (393,154), (199,164), (149,434), (955,254), (822,418), (95,425), (963,386), (167,198)
(426,332), (823,330), (849,317), (149,456), (981,442), (598,338), (639,335), (214,365), (489,453), (369,499)
(554,197), (254,215), (982,295), (394,485), (754,161), (615,127), (890,366), (512,118), (537,243), (322,445)
(984,226), (817,277), (83,411), (516,411), (214,543), (736,361), (289,476), (724,222), (784,495), (558,27)
(804,388), (650,444), (938,248), (115,193), (162,496), (628,444), (352,388), (332,121), (326,70), (700,354)
(654,93), (958,506), (549,353), (61,357), (597,451), (550,546), (926,327), (949,178), (545,107), (496,544)
(868,309), (787,220), (877,538), (789,442), (378,123), (184,279), (685,446), (218,220), (967,464), (611,351)
(659,54), (119,225), (681,349), (835,140), (920,225), (708,502), (983,339), (881,425), (955,430), (625,296)
(759,221), (552,146), (573,586), (424,177), (238,569), (255,106), (872,327), (431,183), (157,235), (616,277)
(869,574), (259,567), (571,400), (398,134), (967,401), (241,502), (378,277), (730,511), (325,107), (425,421)
(790,504), (95,180), (661,362), (938,340), (501,342), (574,415), (566,496), (786,373), (977,203), (890,407)
(393,166), (750,58), (940,268), (122,166), (172,382), (338,302), (340,286), (953,246), (269,199), (702,236)
(182,307), (116,165), (365,478), (88,368), (453,201), (213,137), (731,582), (360,65), (144,465), (932,395)
(267,561), (605,203), (688,417), (581,89), (870,176), (779,566), (805,223), (351,521), (514,315), (660,227)
(406,423), (668,405), (323,295), (80,234), (643,101), (312,128), (578,47), (585,534), (453,57), (435,363)
(487,42), (355,319), (356,154), (791,413), (92,410), (352,524), (346,82), (445,386), (999,334), (177,563)
(315,253), (634,205), (621,419), (262,170), (772,285), (699,328), (717,202), (401,598), (829,262), (849,520)
(485,80), (449,172), (187,500), (312,142), (273,422), (175,538), (586,437), (171,533), (332,298), (227,459)
(767,251), (527,409), (191,327), (107,245), (226,117), (368,259), (529,301), (196,533), (955,312), (173,290)
(487,94), (612,534), (945,284), (342,233), (662,442), (752,330), (903,491), (532,196), (298,286), (517,456)
(917,308), (739,402), (736,497), (383,64), (456,440), (626,506), (671,282), (111,533), (740,158), (333,365)
(317,115), (196,212), (185,168), (265,379), (826,198), (799,252), (591,305), (895,196), (203,546), (616,376)
(478,580), (211,547), (383,56), (663,254), (373,438), (583,494), (601,459), (485,243), (302,272), (347,318)
(742,80), (805,392), (548,144), (571,144), (444,550), (899,582), (773,199), (435,468), (285,583), (73,361)
(782,511), (685,307), (406,514), (513,437), (287,300), (57,242), (884,272), (431,207), (146,162), (647,446)
(351,593), (180,355), (677,250), (435,302), (680,346), (223,138), (682,520), (669,173), (323,238), (242,171)
(514,529), (638,32), (142,182), (401,84), (650,515), (696,564), (500,127), (697,392), (92,297), (900,271)
(951,212), (594,349), (756,426), (893,434), (140,329), (242,444), (436,539), (121,293), (86,397), (427,505)
(393,61), (333,366), (353,62), (934,563), (448,334), (714,596), (319,525), (332,347), (453,544), (334,143)
(854,237), (786,336), (580,356), (849,441), (329,551), (322,542), (795,395), (589,306), (208,463), (523,119)
(166,169), (785,90), (307,331), (979,335), (299,530), (199,524), (758,401), (718,312), (128,181), (151,273)
(825,265), (776,146), (631,571), (469,127), (526,539), (523,435), (973,297), (685,315), (464,270), (184,185)
(927,568), (155,288), (420,363), (380,77), (289,253), (976,462), (773,50), (507,382), (258,171), (239,546)
(486,459), (424,137), (678,337), (300,252), (90,333), (152,327), (152,335), (573,542), (328,270), (441,342)
(753,283), (501,167), (319,584), (42,232), (459,198), (197,200), (514,329), (189,244), (438,596), (475,42)
(957,375), (824,156), (667,572), (440,566), (569,557), (277,362), (624,174), (134,463), (157,367), (239,160)
(391,558), (540,39), (941,299), (621,356), (480,271), (852,290), (706,551), (791,229), (395,406), (917,177)
(823,322), (281,302), (809,395), (310,231), (776,261), (324,107), (412,45), (987,404), (142,404), (672,448)
(258,453), (716,448), (122,362), (381,539), (480,576), (660,588), (508,140), (715,491), (548,24), (632,285)
(476,54), (242,125), (466,431), (763,364), (243,420), (740,258), (424,552), (211,481), (493,487), (516,498)
(717,462), (738,322), (826,390), (318,232), (481,72), (422,81), (266,254), (675,579), (311,360), (680,509)
(542,176), (896,441), (561,581), (307,529), (116,180), (56,236), (350,267), (259,193), (955,318), (525,448)
(580,566), (523,531), (383,515), (726,358), (557,84), (213,279), (857,429), (471,96), (641,279), (659,558)
(591,460), (836,365), (468,380), (534,502), (148,360), (613,565), (667,205), (988,357), (730,382), (490,470)
(954,353), (724,186), (152,261), (776,94), (499,557), (842,264), (799,54), (556,466), (715,431), (994,343)
(782,81), (495,322), (178,354), (496,386), (174,208), (896,347), (627,529), (409,540), (135,420), (433,88)
